Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,52.25092315673828,56.87352079210541,43.1875167592935,46.64148069529059,855215656
2007-10-08,49.5760498046875,54.016858381224836,49.264412755599565,54.016858381224836,126671715
2007-10-09,52.95210647583008,53.41955856155875,46.92714891334015,49.60202027946315,116725709
2007-10-10,53.445526123046875,54.53625229612375,52.97807406164678,54.328493084779,67931378
2007-10-11,59.41854476928711,62.32714565110846,52.97807591685675,62.32714565110846,106320954
2007-10-12,59.02899932861328,61.23641853894796,57.65260993581821,58.172002691191075,99410791
2007-10-15,59.80808639526367,60.613149365105215,59.28869365783617,60.24957163102002,41814972
2007-10-16,65.91095733642578,66.94974995491496,59.470488187972286,59.88599959959553,138614496
2007-10-17,71.05294799804688,72.71500060587947,55.10758390026759,59.2107888242532,204876259
2007-10-18,68.55986022949219,77.62326694998494,65.6252924665311,72.1956096460106,146617799
2007-10-19,68.32613372802734,71.10488631487198,64.9241070310571,67.00167800518918,110266491
2007-10-22,67.41720581054688,69.520743896758,65.18381247566317,66.94975368524616,72253405
2007-10-23,72.2215805053711,72.87082144558245,69.07925012791905,69.07925012791905,74594921
2007-10-24,71.1048812866211,74.53287456046813,70.29981836424676,73.75377845554819,63055170
2007-10-25,70.94906616210938,72.61112580374328,62.664748863355165,68.68970625838412,34522489
2007-10-26,73.07857513427734,74.2472087946232,70.24788189466473,72.19560466190785,62370025
2007-10-29,74.55884552001953,76.35075327592689,73.90960460044656,74.27318233329336,43657697
2007-10-30,76.22090911865234,78.27250630605695,73.33827505663403,75.5716681647809,79921711
2007-10-31,77.8050537109375,79.51905404459195,76.35075680182024,76.61045318164226,44655368
2007-11-01,76.0650863647461,80.32410980093823,75.44181928157917,79.72680953780174,50632492
2007-11-02,77.44148254394531,77.90894170313183,72.71500662048376,73.31231398061858,32001693
2007-11-05,79.02562713623047,80.76559426864995,76.92208225863136,77.38954137235233,38833135
2007-11-06,80.06440734863281,85.12848635822387,78.97368122993181,80.40201120699597,81880281
2007-11-07,78.8957748413086,82.68733892498679,77.1298409810299,81.54467915408398,33593141
2007-11-08,77.54535675048828,79.64890163812531,75.83136347438267,76.87014898589277,27990521
2007-11-12,79.41516876220703,80.81753196204139,73.1564820900157,75.20808620741879,35153735
2007-11-13,81.31095123291016,82.94703694429585,78.1945948132365,80.7655916773532,43830531
2007-11-14,80.2461929321289,83.88194181618005,79.83067454712304,82.73927506330682,36738579
2007-11-15,81.59663391113281,83.02496415468542,80.06442228652637,81.75244893799764,29242252
2007-11-16,81.02528381347656,82.86912511425508,80.09037270957865,81.23303948832684,18895294
2007-11-19,83.95985412597656,86.998302990809,82.24586094310428,82.86912798927841,40716718
2007-11-20,82.66138458251953,85.95953030088118,81.6485657955992,83.62226268003343,26342171
2007-11-21,76.22090911865234,83.6482228130555,74.37706058282834,83.15480391494233,26814499
2007-11-22,73.59797668457031,78.48027464148738,70.40371237276467,75.41585148499645,34096185
2007-11-23,78.48026275634766,78.94771479672264,74.06541757918617,78.4283220752583,27664090
2007-11-26,79.10353088378906,81.38885748073669,78.48026383628412,81.38885748073669,20159123
2007-11-27,77.15581512451172,80.45396065821008,76.35075914029224,80.45396065821008,20573198
2007-11-28,76.01315307617188,79.20742448648129,75.49376026730411,78.84384670238752,16435311
2007-11-29,73.96155548095703,78.32445365311165,73.00067737855781,77.90894222517913,25530967
2007-11-30,76.81820678710938,77.28565884913134,74.27318374302095,75.31196923405419,18437721
2007-12-03,77.90892791748047,78.86980584341786,77.15580566735574,77.75310587708509,16851227
2007-12-04,76.89612579345703,79.07757846885254,76.32479227897574,78.42833743983196,14008727
2007-12-05,79.96053314208984,80.24620338989415,76.8701504147332,77.02596542646992,27725290
2007-12-06,78.48026275634766,82.92106770698186,77.46744413160636,81.70049340259774,24104710
2007-12-07,78.14266204833984,80.09038500798647,76.74030574422362,78.97369192006552,11742386
2007-12-10,78.22057342529297,79.18144441058368,77.20775470952971,78.89578120599161,8330010
2007-12-11,77.85700225830078,79.36324000443418,77.46745764922925,78.92175470520993,11685950
2007-12-12,77.8050537109375,78.5062353454,76.35075680182024,76.87014956146429,16342131
2007-12-13,76.50657653808594,78.94772547710306,76.2209133205207,77.90893989364311,14620172
2007-12-14,75.75344848632812,76.9480560444722,75.36390392176888,76.24687441932254,10991851
2007-12-17,71.18278503417969,76.61044135226449,70.1180258144892,76.19492298188013,19355678
2007-12-18,70.87116241455078,73.23439676821395,68.66374307848817,70.37773645095646,21607783
2007-12-19,69.57267761230469,73.77976040766359,68.97537734292943,73.15648627327145,19526912
2007-12-20,68.87149810791016,71.0529506012115,68.55986103105062,70.48161713442158,17105204
2007-12-24,70.97504425048828,72.09173733645451,69.33895133147657,69.9102848075826,16711519
2007-12-26,73.13052368164062,74.01349424896684,71.36458959170383,71.36458959170383,20930094
2007-12-27,73.64990234375,75.67553244191026,73.02662829290948,74.63674705365226,44565277
2007-12-28,74.22125244140625,74.53288953705146,72.71500765324038,73.49409686999547,18354518
2007-12-31,74.7666015625,75.20808679886157,73.85766427075583,74.7925754262359,11982308
2008-01-01,76.14299011230469,76.84417171039368,74.45496373102719,75.15614532911619,16687746
2008-01-02,75.72747802734375,76.71432280119272,74.61078507154846,76.14298939168604,13437280
2008-01-03,78.84384155273438,79.15547862664376,74.35109545841327,75.26003281456498,31815218
2008-01-04,78.4283218383789,81.0252854378569,77.90892911848331,79.9864999980657,28011310
2008-01-07,77.7790756225586,79.57097615689896,76.94804591858093,77.93489060999197,15858063
2008-01-08,75.13018035888672,78.94771844710785,74.22124305429668,77.85699227265681,13282666
2008-01-09,73.9355697631836,75.54568861660081,73.75378090083227,75.20808475492818,13113527
2008-01-10,72.16964721679688,76.35076352704705,71.67622123378638,74.27319230547154,18023003
2008-01-11,73.26036834716797,73.96154999391128,70.37773425382663,73.15648697553367,11629440
2008-01-14,74.37706756591797,75.15615678371057,72.22158880563497,73.39022263232386,10264240
2008-01-15,72.11770629882812,75.88330412600341,71.52040598346072,75.57167407952703,11558334
2008-01-16,70.63742065429688,72.19559874028661,68.84552008223724,71.59829854960007,14834065
2008-01-17,72.53321838378906,74.14333734261837,69.3908879708916,70.89712556022928,16169395
2008-01-18,69.15717315673828,72.01383364395898,68.55986578272848,71.93591908580748,13254156
2008-01-21,57.392913818359375,68.55985810950848,49.99156349837973,68.55985810950848,33202389
2008-01-22,51.62765121459961,54.536251977577116,41.006066827069716,51.731529058486494,58755707
2008-01-23,57.392913818359375,59.60033303870281,52.45868261994466,52.45868261994466,28425991
2008-01-24,57.52275848388672,61.59999279121783,54.79594667286278,60.48329983945573,29911930
2008-01-25,60.48330307006836,60.76896626669082,58.042154310018866,60.24957351303902,12550722
2008-01-28,61.13254928588867,61.60000139555822,54.795954326808115,59.65227840133867,13601109
2008-01-29,60.11972427368164,62.171328432628485,59.21078697068,61.28835794896948,7679877
2008-01-30,56.795616149902344,60.50927312832484,56.042493798914045,60.24957673759998,9016102
2008-01-31,53.081947326660156,57.54872595574632,52.45867679111159,57.392907441269884,41538563
2008-02-01,54.92579650878906,55.31534106495473,53.49746646951495,53.99088886951997,9089201
2008-02-04,57.75648880004883,58.4317000984018,55.9645844669119,55.9645844669119,12009385
2008-02-05,59.54838943481445,60.327478533213856,56.61382190645298,57.860363054949076,14593303
2008-02-06,59.02899932861328,59.73018095730967,55.73085744541012,57.912306313504644,12429218
2008-02-07,56.250247955322266,60.223604488726295,55.88667374554634,58.22394105142256,11300078
2008-02-08,54.79595184326172,57.0812786439571,53.7831331142858,56.61382655547413,13514197
