Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2000-01-03,58.1204719543457,58.120471954345696,56.05369122625259,56.33552278092268,10823694
2000-01-04,56.14765930175781,57.36894189428072,55.55267598725475,57.118422183072774,8606279
2000-01-05,58.1204719543457,59.99936897778685,56.17895102781533,56.58604238404817,13318927
2000-01-06,57.118408203125,59.59228474773372,56.867888553232696,59.12256140380121,8338607
2000-01-07,56.86789321899414,59.09125029612727,55.427407113158935,58.74678674887918,12402108
2000-01-10,59.1225700378418,59.81149717642288,57.807343683067536,58.7467905081259,8933363
2000-01-11,59.623592376708984,60.688298740826035,58.43362620513926,59.059925242402706,8235472
2000-01-12,59.87411880493164,61.12671302353464,59.2478196963991,59.93674671655385,7116775
2000-01-13,59.2478141784668,60.625672088914214,57.99521607806004,60.09331689662592,8880226
2000-01-14,59.936744689941406,61.784325998025516,58.872038240667536,60.594359731280484,11460604
2000-01-18,57.99521255493164,59.99936939383271,57.61943714609916,59.96805344360951,7995519
2000-01-19,59.87411880493164,61.12671302353464,56.46079166227584,57.901277612669645,9031687
2000-01-20,59.623592376708984,62.50456394965921,59.62359237670899,61.627745297490385,18601436
2000-01-21,60.87617492675781,61.62772958135288,60.09330033020967,61.06406259079143,8230660
2000-01-24,60.87617492675781,61.56510169282854,58.40229536006471,61.06406259079143,6798163
2000-01-25,59.68623352050781,59.874125272594874,58.12048757927404,58.49626708498565,7255997
2000-01-26,58.49626541137695,60.09332726534288,58.12048591641659,59.65491985378699,5120275
2000-01-27,56.86789321899414,59.34176996657361,55.92844645405162,59.12256625454869,8707532
2000-01-28,55.897125244140625,57.21235139118823,55.14556630340996,56.492108405936875,6976192
2000-01-31,56.241580963134766,56.523416526457844,54.92635499839639,55.803173641042505,6488024
2000-02-01,55.11424255371094,56.836563883033655,54.67583523284839,56.30420870901921,7640716
2000-02-02,56.86789321899414,58.02654369596158,55.30214727793576,56.116334207655115,8062254
2000-02-03,58.68415832519531,58.87204607718099,57.14972435730818,57.61945173419734,6499635
2000-02-04,57.93259811401367,59.34176821995096,57.52550266190489,59.216508388414596,5653944
2000-02-07,57.181034088134766,58.55889211366929,56.67999480612222,58.12048074267728,6045357
2000-02-08,59.59231185913086,59.68635460424312,58.275701419547374,58.65187239999645,5715658
2000-02-09,58.87129592895508,60.06251440641529,58.68320648360003,59.686339518374766,5621936
2000-02-10,59.74905014038086,59.74905014038086,58.620529161452104,59.02804906947111,4651144
2000-02-11,57.868160247802734,59.90577112950444,57.46063647039464,59.71768569542032,6013872
2000-02-14,58.21300506591797,58.36974564686564,57.429310166520956,58.181656149194296,4753024
2000-02-15,58.74592208862305,58.90265867076627,57.115830413501556,58.118963752037864,5415665
2000-02-16,58.05625534057617,58.839954119204094,57.80547205162884,58.43243027399717,4149377
2000-02-17,58.55784606933594,59.62367348560359,58.05627928458134,58.43245437314729,5478425
2000-02-18,56.42616653442383,58.150300601554434,55.92459996924621,57.80547058599236,8026376
2000-02-22,55.67384338378906,56.8964114719969,54.5453220736525,56.1754101894817,8006921
2000-02-23,54.54530715942383,55.423044826715795,54.41991549228629,55.423044826715795,7777324
2000-02-24,55.42303466796875,55.67381795627657,54.26316496154758,54.576642070597345,9531152
2000-02-25,54.16911315917969,55.10954833153527,52.633064774818266,55.10954833153527,10786561
2000-02-28,52.413665771484375,53.41679943305203,52.131537431172525,52.47636362666839,8869975
2000-02-29,51.535888671875,52.946541309870845,50.62679848098706,52.946541309870845,10967205
2000-03-01,50.28200149536133,52.915222869997116,50.1879587325539,51.159743287797035,11304959
2000-03-02,51.72398376464844,52.88385339471998,49.90580704543509,50.407373589034606,11707773
2000-03-03,54.16911315917969,55.17224214177994,53.1973290803671,53.79293828970359,10630289
2000-03-06,51.692623138427734,55.67380167254324,50.658145378729365,55.14089034276003,11241780
2000-03-07,51.66130065917969,53.66756740498882,51.00299738521426,53.166000718536544,10496715
2000-03-08,53.29140090942383,53.604878137234174,51.535921228877115,51.66130891786401,8761714
2000-03-09,54.16911315917969,54.169113159179695,52.22554500155451,53.41676342022749,6625469
2000-03-10,52.78981018066406,54.67068069911248,52.66441854592285,53.98102870937069,7419487
2000-03-13,54.01240539550781,54.670708814440424,51.41053263990821,52.16287883259237,8233066
2000-03-14,54.48258972167969,55.17224164146393,53.8556316115716,54.04372104593869,8340490
2000-03-15,53.66754150390625,54.29449955938848,53.2286688637342,53.918324726099144,5926531
2000-03-16,54.670677185058594,55.078200972440655,54.10641686632684,54.670677185058594,6927135
2000-03-17,55.172264099121094,56.01865689162061,54.012394125302535,54.29452639035935,9264736
2000-03-20,56.551551818847656,56.86502888551124,55.1408990148573,55.17224391965501,6865421
2000-03-21,56.92774963378906,57.52335910225978,56.14405064741273,56.58292352074508,7083094
2000-03-22,57.303897857666016,57.86815814205504,57.115808427756846,57.42928947671571,6420139
2000-03-23,57.80546951293945,58.11895061169123,55.98729675192653,58.11895061169123,6791050
2000-03-24,60.50140380859375,61.31644767688398,57.711442103032056,57.86818269401242,12683378
2000-03-27,63.63619613647461,64.32584838154648,62.507671005989664,62.695760529072764,12408593
